snapshot_date,account_id,arr_usd,active_subscription_lines
2026-05-31,A1080,171771.5,3
2026-05-31,A1081,97744.0,3
2026-05-31,A1082,29896.030575659996,3
2026-05-31,A1083,83021.39,2
2026-05-31,A1084,37878.0,1
2026-05-31,A1087,188278.7,4
2026-05-31,A1088,58656.436754550006,3
2026-05-31,A1089,3808.47541602,4
2026-05-31,A1090,13914.17,3
2026-05-31,A1093,11424.0,2
2026-05-31,A1096,105350.43,3
2026-05-31,A1097,9925.46,2
2026-05-31,A1098,704941.4099999999,2
2026-05-31,A1099,630447.2251043001,4
2026-05-31,A1101,222793.9752,1
2026-05-31,A1102,75101.06,2
2026-05-31,A1104,9192.439999999999,2
2026-05-31,A1106,22130.0536,1
2026-05-31,A1108,11495.49,2
2026-05-31,A1110,37685.739562,2
2026-05-31,A1111,543277.3148303,4
2026-05-31,A1113,9675.01922464,2
2026-05-31,A1114,289189.8,2
2026-05-31,A1117,46506.1,4
2026-05-31,A1119,478341.5,3
2026-05-31,A1121,160249.76,3
2026-05-31,A1122,25000.0,1
2026-05-31,A1123,52118.52996352,4
2026-05-31,A1124,220709.52,4
2026-05-31,A1125,129336.0,3
2026-05-31,A1126,105300.0,1
2026-05-31,A1127,207312.55944,1
2026-05-31,A1128,112443.99,4
2026-05-31,A1129,89651.01000000001,2
2026-05-31,A1130,521712.59,2
2026-05-31,A1131,248274.45,4
2026-05-31,A1133,8101.01763699,2
2026-05-31,A1134,122890.1862533,3
2026-05-31,A1136,37764.34,4
2026-05-31,A1137,353830.67,3
2026-05-31,A1138,150176.53,2
2026-05-31,A1139,60850.5945,1
2026-05-31,A1140,11966.48809809,2
2026-05-31,A1141,8988.6567,1
2026-05-31,A1142,86289.0,1
2026-05-31,A1143,328020.0,2
2026-05-31,A1144,20541.47,4
2026-05-31,A1145,37397.83,3
2026-05-31,A1147,28930.0080514,4
2026-05-31,A1150,263595.99292345,2
2026-05-31,A1151,48867.5494944,2
2026-05-31,A1153,42237.97694648,2
2026-05-31,A1154,89215.01662272,3
2026-05-31,A1156,101060.31,3
2026-05-31,A1157,4189.664318,2
2026-05-31,A1158,8442.0,1
2026-05-31,A1159,202138.0,2
2026-05-31,A1160,246860.66999999998,3
2026-05-31,A1161,281404.67544,1
2026-05-31,A1163,52355.95,2
2026-05-31,A1164,20803.329999999998,2
2026-05-31,A1166,662880.3671216,4
2026-05-31,A1168,251912.31,3
2026-05-31,A1169,160000.0,1
2026-05-31,A1170,146020.23,2
2026-05-31,A1171,21126.0,1
2026-05-31,A1174,48471.0,1
2026-05-31,A1175,9274.17,2
2026-05-31,A1178,135995.7,4
2026-05-31,A1179,475552.63,4
2026-05-31,A1180,8920.506000000001,1
2026-05-31,A1183,152142.17702904,3
2026-05-31,A1184,64758.54,1
2026-05-31,A1186,48377.12,3
2026-05-31,A1187,50204.53,3
2026-05-31,A1188,316039.38,1
2026-05-31,A1189,89570.0,2
2026-05-31,A1190,254059.66965552,2
2026-05-31,A1192,259596.29,3
2026-05-31,A1193,11296.06739772,3
2026-05-31,A1195,205007.84,4
2026-05-31,A1196,194636.69967663998,1
2026-05-31,A1198,249882.53,3
2026-05-31,A1200,17199.097509760002,2
2026-05-31,A1201,44215.0189715,3
2026-05-31,A1202,400181.45999999996,3
2026-05-31,A1203,30884.84,2
2026-05-31,A1204,75852.94,4
2026-05-31,A1205,79692.94,3
2026-05-31,A1206,276558.67,4
2026-05-31,A1207,13455.0,1
2026-05-31,A1208,55660.46,2
2026-05-31,A1209,147623.1386236,3
2026-05-31,A1210,13286.178192,1
2026-05-31,A1211,2222.89889697,4
2026-05-31,A1212,73997.29,4
2026-05-31,A1213,174854.71000000002,2
2026-05-31,A1215,368856.83,4
2026-05-31,A1216,11119.316418,1
2026-05-31,A1217,6608.54,2
2026-05-31,A1219,71165.01,3
2026-05-31,A1221,187267.8398596,2
2026-05-31,A1222,118082.06537825,4
2026-05-31,A1224,31345.0,2
2026-05-31,A1225,33284.6,4
2026-05-31,A1226,9925.27677567,4
2026-05-31,A1227,18850.0,1
2026-05-31,A1228,28242.14,2
2026-05-31,A1229,74500.0,1
2026-05-31,A1230,49983.82725424001,2
2026-05-31,A1233,79931.39,3
2026-05-31,A1235,2641.3136999999997,1
2026-05-31,A1236,40016.020000000004,3
2026-05-31,A1237,208106.79046848,3
2026-05-31,A1238,19308.379999999997,3
2026-05-31,A1239,57133.33,1
2026-05-31,A1240,12859.150000000001,2
2026-05-31,A1243,148418.91,2
2026-05-31,A1244,24900.71,4
2026-05-31,A1245,24221.987997250002,3
2026-05-31,A1246,121343.5404273,2
2026-05-31,A1248,172667.49,3
2026-05-31,A1249,19059.709421549996,3
2026-05-31,A1250,193046.56,2
2026-05-31,A1251,40821.38198168,3
2026-05-31,A1253,18489.1959,1
2026-05-31,A1254,12849.259999999998,2
2026-05-31,A1256,33257.495384669994,3
2026-05-31,A1257,13415.41656,1
2026-05-31,A1258,2520.0,1
2026-05-31,A1260,149326.9,4
2026-05-31,A1261,73233.28,2
2026-05-31,A1263,314515.37,2
2026-05-31,A1264,132281.3763806,2
2026-05-31,A1265,33922.0,1
2026-05-31,A1266,42141.01,1
2026-05-31,A1267,86391.29000000001,2
2026-05-31,A1270,62827.95762256,2
2026-05-31,A1271,156370.03,4
2026-05-31,A1272,28516.0,2
2026-05-31,A1273,51283.119999999995,2
2026-05-31,A1274,142104.3402376,2
2026-05-31,A1276,42917.3402201,3
2026-05-31,A1277,14936.27,3
2026-05-31,A1278,4077.004288,1
2026-05-31,A1279,25242.0,2
2026-05-31,A1281,34847.322576,2
2026-05-31,A1282,24570.0,1
2026-05-31,A1283,4242.0,1
2026-05-31,A1284,163346.29732543998,3
2026-05-31,A1286,307690.0,2
2026-05-31,A1287,69593.07,2
2026-05-31,A1289,15726.78368608,2
2026-05-31,A1291,863.0,1
2026-05-31,A1293,73253.60241963,4
2026-05-31,A1295,14883.94,3
2026-05-31,A1296,252869.94,2
2026-05-31,A1297,389300.0,2
2026-05-31,A1298,63031.99481718,2
2026-05-31,A1302,104282.67977525,4
2026-05-31,A1303,84854.82,4
2026-05-31,A1305,229332.98,4
2026-05-31,A1306,587365.94,4
2026-05-31,A1307,467553.55999999994,2
2026-05-31,A1308,11097.6126,1
2026-05-31,A1310,70039.2,2
2026-05-31,A1312,54013.663830000005,2
2026-05-31,A1313,87700.0,1
2026-05-31,A1314,95800.0,1
2026-05-31,A1315,438990.01,4
2026-05-31,A1316,41000.0,1
2026-05-31,A1319,248505.63,3
2026-05-31,A1320,48018.0,2
2026-05-31,A1322,4666.4400000000005,2
2026-05-31,A1323,130574.15777232,4
2026-05-31,A1326,249299.13,2
2026-05-31,A1329,114030.0,1
2026-05-31,A1330,150876.51,2
2026-05-31,A1331,4489.004772,2
2026-05-31,A1333,24230.43,3
2026-05-31,A1335,338536.0,3
2026-05-31,A1337,132804.0,1
2026-05-31,A1339,7744.6770033600005,2
2026-05-31,A1343,181189.47,4
2026-05-31,A1344,56697.53,3
2026-05-31,A1346,39446.7,2
2026-05-31,A1347,299510.36,3
2026-05-31,A1349,30305.0,3
2026-05-31,A1350,86545.11,2
2026-05-31,A1352,131471.267,1
2026-05-31,A1353,293447.22608,1
2026-05-31,A1354,5351.068128,1
2026-05-31,A1356,35217.515999999996,1
2026-05-31,A1357,231868.654848,2
2026-05-31,A1358,14472.12836523,2
2026-05-31,A1359,73109.87598140001,3
2026-05-31,A1361,48666.1,3
2026-05-31,A1362,215048.28,4
2026-05-31,A1363,26757.1427042,3
2026-05-31,A1365,14996.844912,2
2026-05-31,A1366,128021.19,4
2026-05-31,A1368,129907.31,2
2026-05-31,A1370,45122.21,3
2026-05-31,A1372,56399.45,2
2026-05-31,A1375,461583.60761285,2
2026-05-31,A1376,70288.3836515,2
2026-05-31,A1377,59260.43000000001,2
2026-05-31,A1378,303130.0,2
2026-05-31,A1379,181035.72,2
2026-05-31,A1381,7549.626001150001,2
2026-05-31,A1382,18827.08200496,1
2026-05-31,A1383,90781.79000000001,3
2026-05-31,A1385,24633.760000000002,4
2026-05-31,A1386,61978.487096319994,2
2026-05-31,A1392,20237.3360225,3
2026-05-31,A1393,143023.25,4
2026-05-31,A1394,36046.75,2
2026-05-31,A1395,244578.81220735,4
2026-05-31,A1396,23065.4,2
2026-05-31,A1397,20409.09,2
2026-05-31,A1399,35811.2,4
2026-05-31,A1400,329949.92,3
2026-05-31,A1401,5117.67428814,4
2026-05-31,A1402,29736.0,2
2026-05-31,A1403,9072.0,1
2026-05-31,A1404,391600.0,2
2026-05-31,A1407,24562.28658921,4
2026-05-31,A1410,121694.52,3
2026-05-31,A1411,4620.0,1
2026-05-31,A1412,261982.46454175003,1
2026-05-31,A1414,110004.14,4
2026-05-31,A1415,10689.0,1
2026-05-31,A1416,41809.26747456,3
2026-05-31,A1417,318207.32999999996,2
2026-05-31,A1418,7539.078893920001,1
2026-05-31,A1419,5837.63702439,3
2026-06-30,A1000,28851.48,1
2026-06-30,A1005,30477.010000000002,3
2026-06-30,A1007,193653.11,3
2026-06-30,A1009,71267.0,2
2026-06-30,A1010,101925.52601389999,2
2026-06-30,A1011,668742.2990819999,2
2026-06-30,A1012,6775.200000000001,2
2026-06-30,A1013,79017.08200000001,1
2026-06-30,A1014,30846.79238139,4
2026-06-30,A1016,17326.667164,2
2026-06-30,A1017,9689.233,1
2026-06-30,A1019,11556.0,1
2026-06-30,A1021,10717.44054687,2
2026-06-30,A1022,27590.2261661,3
2026-06-30,A1024,176612.97,2
2026-06-30,A1026,16870.93,2
2026-06-30,A1027,24162.0,2
2026-06-30,A1028,125032.31,2
2026-06-30,A1029,209331.79548707997,1
2026-06-30,A1031,325563.66787587997,4
2026-06-30,A1032,122314.13,2
2026-06-30,A1033,77500.0,1
2026-06-30,A1034,41459.020000000004,2
2026-06-30,A1035,155111.83,2
2026-06-30,A1037,313856.2,4
2026-06-30,A1038,43315.83,3
2026-06-30,A1040,57008.0,2
2026-06-30,A1041,13422.46,3
2026-06-30,A1043,10139.895,1
2026-06-30,A1046,22533.47,2
2026-06-30,A1048,8276.29,1
2026-06-30,A1049,269026.69,1
2026-06-30,A1050,194807.47120864998,4
2026-06-30,A1051,71804.51999999999,3
2026-06-30,A1052,238224.65999999997,4
2026-06-30,A1053,3851.07,1
2026-06-30,A1054,137962.6182,1
2026-06-30,A1055,27297.265969840002,4
2026-06-30,A1057,137856.6,1
2026-06-30,A1058,22841.59,4
2026-06-30,A1059,205548.0,1
2026-06-30,A1060,149425.22,2
2026-06-30,A1061,20265.54,2
2026-06-30,A1062,26058.940000000002,2
2026-06-30,A1063,18523.75940822,4
2026-06-30,A1064,20300.0,1
2026-06-30,A1065,364619.7632458,3
2026-06-30,A1066,110401.64,3
2026-06-30,A1067,16307.09,2
2026-06-30,A1068,36587.8,1
2026-06-30,A1070,6482.0,1
2026-06-30,A1071,18291.0,1
2026-06-30,A1072,35174.73592514,3
2026-06-30,A1074,48048.269337879996,2
2026-06-30,A1076,79985.97208400001,3
2026-06-30,A1077,87800.0,1
2026-06-30,A1078,27241.2,1
2026-06-30,A1080,171771.5,3
2026-06-30,A1081,97744.0,3
2026-06-30,A1082,30202.36001722,3
2026-06-30,A1083,89111.39,3
2026-06-30,A1084,37878.0,1
2026-06-30,A1087,121119.45,3
2026-06-30,A1088,62229.515804849994,3
2026-06-30,A1089,3847.4989293400004,4
2026-06-30,A1090,11243.84,2
2026-06-30,A1093,11424.0,2
2026-06-30,A1096,105350.43,3
2026-06-30,A1097,9925.46,2
2026-06-30,A1098,704941.4099999999,2
2026-06-30,A1099,668851.1564881,4
2026-06-30,A1101,220855.95419999998,1
2026-06-30,A1102,75101.06,2
2026-06-30,A1104,9192.439999999999,2
2026-06-30,A1106,21937.5506,1
2026-06-30,A1107,32250.0,1
2026-06-30,A1108,11495.49,2
2026-06-30,A1110,39981.38065399999,2
2026-06-30,A1111,536357.8804741,4
2026-06-30,A1113,9465.42787806,2
2026-06-30,A1114,614775.26,4
2026-06-30,A1117,46506.1,4
2026-06-30,A1119,478341.5,3
2026-06-30,A1121,160249.76,3
2026-06-30,A1122,25000.0,1
2026-06-30,A1123,51665.165793919994,4
2026-06-30,A1124,220709.52,4
2026-06-30,A1125,129336.0,3
2026-06-30,A1126,105300.0,1
2026-06-30,A1127,219941.08247999998,1
2026-06-30,A1128,50082.16,2
2026-06-30,A1129,96001.01000000001,3
2026-06-30,A1130,521712.59,2
2026-06-30,A1131,248274.45,4
2026-06-30,A1133,7821.70650724,2
2026-06-30,A1134,130376.0884711,3
2026-06-30,A1136,37764.34,4
2026-06-30,A1137,353830.67,3
2026-06-30,A1138,150176.53,2
2026-06-30,A1139,64557.3315,1
2026-06-30,A1140,12089.102624030002,2
2026-06-30,A1141,9080.7589,1
2026-06-30,A1142,86289.0,1
2026-06-30,A1143,328020.0,2
2026-06-30,A1144,20541.47,4
2026-06-30,A1145,37397.83,3
2026-06-30,A1147,15285.057987799999,2
2026-06-30,A1149,100152.7343714,2
2026-06-30,A1150,279653.04262115003,2
2026-06-30,A1151,47808.9246726,2
2026-06-30,A1153,41870.56087857999,2
2026-06-30,A1154,88438.96073712,3
2026-06-30,A1156,101060.31,3
2026-06-30,A1157,9648.79735205,4
2026-06-30,A1158,8442.0,1
2026-06-30,A1159,202138.0,2
2026-06-30,A1160,246860.66999999998,3
2026-06-30,A1161,278956.81674,1
2026-06-30,A1163,52355.95,2
2026-06-30,A1164,4230.05,1
2026-06-30,A1166,657114.1606036,4
2026-06-30,A1168,251912.31,3
2026-06-30,A1169,160000.0,1
2026-06-30,A1170,146020.23,2
2026-06-30,A1171,71302.2,3
2026-06-30,A1174,48471.0,1
2026-06-30,A1175,9274.17,2
2026-06-30,A1178,135995.7,4
2026-06-30,A1179,475552.63,4
2026-06-30,A1180,9463.902,1
2026-06-30,A1183,150818.73579233998,3
2026-06-30,A1184,64758.54,1
2026-06-30,A1186,48377.12,3
2026-06-30,A1187,50204.53,3
2026-06-30,A1188,472659.22000000003,3
2026-06-30,A1189,89570.0,2
2026-06-30,A1190,248555.93813433,2
2026-06-30,A1192,259596.29,3
2026-06-30,A1193,7588.3289350000005,1
2026-06-30,A1195,140658.77000000002,3
2026-06-30,A1196,192943.61075444,1
2026-06-30,A1198,249882.53,3
2026-06-30,A1200,17049.487484960002,2
2026-06-30,A1201,46908.393590499996,3
2026-06-30,A1202,400181.45999999996,3
2026-06-30,A1203,30884.84,2
2026-06-30,A1204,75852.94,4
2026-06-30,A1205,79692.94,3
2026-06-30,A1206,276558.67,4
2026-06-30,A1207,15597.0,2
2026-06-30,A1208,55660.46,2
2026-06-30,A1209,146339.0072081,3
2026-06-30,A1210,15146.196361799999,1
2026-06-30,A1211,2245.67581299,4
2026-06-30,A1212,73997.29,4
2026-06-30,A1213,174854.71000000002,2
2026-06-30,A1215,368856.83,4
2026-06-30,A1216,11233.250406000001,1
2026-06-30,A1217,6608.54,2
2026-06-30,A1219,71165.01,3
2026-06-30,A1221,185638.8505391,2
2026-06-30,A1222,96504.81701274999,3
2026-06-30,A1224,31345.0,2
2026-06-30,A1225,33284.6,4
2026-06-30,A1226,10026.97604589,4
2026-06-30,A1227,18850.0,1
2026-06-30,A1228,28242.14,2
2026-06-30,A1230,48901.02034521,2
2026-06-30,A1233,79931.39,3
2026-06-30,A1235,2668.3779,1
2026-06-30,A1236,40016.020000000004,3
2026-06-30,A1237,203598.54284292,3
2026-06-30,A1238,19308.379999999997,3
2026-06-30,A1239,57133.33,1
2026-06-30,A1240,12859.150000000001,2
2026-06-30,A1243,148418.91,2
2026-06-30,A1244,24900.71,4
2026-06-30,A1245,25697.47956575,3
2026-06-30,A1246,128735.2281291,2
2026-06-30,A1248,172667.49,3
2026-06-30,A1249,19255.00458385,3
2026-06-30,A1250,193046.56,2
2026-06-30,A1251,40466.288467779996,3
2026-06-30,A1253,18678.6453,1
2026-06-30,A1254,12849.259999999998,2
2026-06-30,A1256,33598.26804889,3
2026-06-30,A1257,13552.87752,1
2026-06-30,A1258,2520.0,1
2026-06-30,A1260,149326.9,4
2026-06-30,A1261,73233.28,2
2026-06-30,A1263,314515.37,2
2026-06-30,A1264,140339.34650020002,2
2026-06-30,A1265,33922.0,1
2026-06-30,A1266,42141.01,1
2026-06-30,A1267,86391.29000000001,2
2026-06-30,A1270,61466.90645199,2
2026-06-30,A1271,156370.03,4
2026-06-30,A1272,28516.0,2
2026-06-30,A1273,24400.0,1
2026-06-30,A1274,150760.6799192,2
2026-06-30,A1276,45531.6662467,3
2026-06-30,A1277,14936.27,3
2026-06-30,A1278,3988.683552,1
2026-06-30,A1279,25242.0,2
2026-06-30,A1281,35204.385392000004,2
2026-06-30,A1282,24570.0,1
2026-06-30,A1283,4242.0,1
2026-06-30,A1284,161925.39465424,3
2026-06-30,A1286,307690.0,2
2026-06-30,A1287,82774.11,2
2026-06-30,A1289,15589.980897679998,2
2026-06-30,A1291,863.0,1
2026-06-30,A1293,74004.19487921,4
2026-06-30,A1295,14883.94,3
2026-06-30,A1296,252869.94,2
2026-06-30,A1297,389300.0,2
2026-06-30,A1298,63677.85165506,2
2026-06-30,A1302,110635.09869175,4
2026-06-30,A1303,84854.82,4
2026-06-30,A1305,229332.98,4
2026-06-30,A1306,213060.63,2
2026-06-30,A1307,467553.55999999994,2
2026-06-30,A1308,11211.324200000001,1
2026-06-30,A1310,70039.2,2
2026-06-30,A1311,272832.0,1
2026-06-30,A1312,60437.424562199994,2
2026-06-30,A1313,87700.0,1
2026-06-30,A1314,95800.0,1
2026-06-30,A1315,438990.01,4
2026-06-30,A1316,41000.0,1
2026-06-30,A1319,248505.63,3
2026-06-30,A1320,48018.0,2
2026-06-30,A1322,4666.4400000000005,2
2026-06-30,A1323,127745.51082903,4
2026-06-30,A1326,249299.13,2
2026-06-30,A1327,26365.55,2
2026-06-30,A1329,114030.0,1
2026-06-30,A1330,269358.51,3
2026-06-30,A1331,4535.001324,2
2026-06-30,A1333,24230.43,3
2026-06-30,A1335,338536.0,3
2026-06-30,A1337,132804.0,1
2026-06-30,A1339,7677.308275559999,2
2026-06-30,A1343,181189.47,4
2026-06-30,A1344,56697.53,3
2026-06-30,A1346,39446.7,2
2026-06-30,A1347,299510.36,3
2026-06-30,A1349,30305.0,3
2026-06-30,A1350,86545.11,2
2026-06-30,A1351,458734.24647745,2
2026-06-30,A1352,527567.3801676,3
2026-06-30,A1353,290894.61267999996,1
2026-06-30,A1354,5235.147162,1
2026-06-30,A1356,35578.372,1
2026-06-30,A1357,229851.695808,2
2026-06-30,A1359,77563.39175380001,3
2026-06-30,A1361,48666.1,3
2026-06-30,A1362,215048.28,4
2026-06-30,A1363,28387.064181399997,3
2026-06-30,A1365,5426.515584,1
2026-06-30,A1366,128021.19,4
2026-06-30,A1370,25022.21,2
2026-06-30,A1372,56399.45,2
2026-06-30,A1375,489701.14781094994,2
2026-06-30,A1376,74570.02715049998,2
2026-06-30,A1377,59260.43000000001,2
2026-06-30,A1378,122300.0,1
2026-06-30,A1379,181035.72,2
2026-06-30,A1381,8009.514327049999,2
2026-06-30,A1382,18663.31060916,1
2026-06-30,A1383,90781.79000000001,3
2026-06-30,A1385,24633.760000000002,4
2026-06-30,A1386,61439.35398271999,2
2026-06-30,A1388,267194.96482625,2
2026-06-30,A1392,21470.1010075,3
2026-06-30,A1393,143023.25,4
2026-06-30,A1394,36046.75,2
2026-06-30,A1395,259477.42314245,4
2026-06-30,A1396,23065.4,2
2026-06-30,A1397,20409.09,2
2026-06-30,A1399,29895.92,4
2026-06-30,A1400,329949.92,3
2026-06-30,A1401,5170.112497380001,4
2026-06-30,A1402,35964.93,2
2026-06-30,A1403,9072.0,1
2026-06-30,A1404,391600.0,2
2026-06-30,A1407,24813.96386507,4
2026-06-30,A1410,164490.53,3
2026-06-30,A1411,4620.0,1
2026-06-30,A1412,277941.22554725,1
2026-06-30,A1414,110004.14,4
2026-06-30,A1415,10689.0,1
2026-06-30,A1416,40903.54724124,3
2026-06-30,A1417,318207.32999999996,2
2026-06-30,A1418,7375.75873293,1
2026-06-30,A1419,7800.481526130001,4
