rate_date,currency,rate_to_usd
2026-05-20,BRL,0.20298
2026-05-21,BRL,0.203779
2026-05-22,BRL,0.202133
2026-05-23,BRL,0.202636
2026-05-24,BRL,0.203259
2026-05-25,BRL,0.203607
2026-05-26,BRL,0.204103
2026-05-27,BRL,0.20316
2026-05-28,BRL,0.204423
2026-05-29,BRL,0.205647
2026-05-30,BRL,0.205601
2026-05-31,BRL,0.204753
2026-06-01,BRL,0.205042
2026-06-02,BRL,0.205005
2026-06-03,BRL,0.205228
2026-06-04,BRL,0.206289
2026-06-05,BRL,0.206134
2026-06-06,BRL,0.206208
2026-06-07,BRL,0.20595
2026-06-08,BRL,0.206179
2026-06-09,BRL,0.205595
2026-06-10,BRL,0.206778
2026-06-11,BRL,0.206475
2026-06-12,BRL,0.205781
2026-06-13,BRL,0.205095
2026-06-14,BRL,0.205055
2026-06-15,BRL,0.204329
2026-06-16,BRL,0.205844
2026-06-17,BRL,0.205444
2026-06-18,BRL,0.205676
2026-06-19,BRL,0.205763
2026-06-20,BRL,0.205428
2026-06-21,BRL,0.206793
2026-06-22,BRL,0.206796
2026-06-23,BRL,0.205716
2026-06-24,BRL,0.205597
2026-06-25,BRL,0.205223
2026-06-26,BRL,0.205925
2026-06-27,BRL,0.206056
2026-06-28,BRL,0.206376
2026-06-29,BRL,0.207052
2026-06-30,BRL,0.206851
2026-07-01,BRL,0.206518
2024-01-01,SGD,0.747418
2024-01-02,SGD,0.747969
2024-01-03,SGD,0.748883
2024-01-04,SGD,0.746755
2024-01-05,SGD,0.746939
2024-01-06,SGD,0.750482
2024-01-07,SGD,0.754522
2024-01-08,SGD,0.75697
2024-01-09,SGD,0.760368
2024-01-10,SGD,0.759319
2024-01-11,SGD,0.762586
2024-01-12,SGD,0.759904
2024-01-13,SGD,0.758639
2024-01-14,SGD,0.762525
2024-01-15,SGD,0.764312
2024-01-16,SGD,0.765907
2024-01-17,SGD,0.762442
2024-01-18,SGD,0.759977
2024-01-19,SGD,0.759145
2024-01-20,SGD,0.758387
2024-01-21,SGD,0.750681
2024-01-22,SGD,0.748893
2024-01-23,SGD,0.751141
2024-01-24,SGD,0.751918
2024-01-25,SGD,0.754628
2024-01-26,SGD,0.754358
2024-01-27,SGD,0.753873
2024-01-28,SGD,0.749696
2024-01-29,SGD,0.749478
2024-01-30,SGD,0.752447
2024-01-31,SGD,0.752874
2024-02-01,SGD,0.749526
2024-02-02,SGD,0.749952
2024-02-03,SGD,0.753323
2024-02-04,SGD,0.756094
2024-02-05,SGD,0.756052
2024-02-06,SGD,0.760189
2024-02-07,SGD,0.763826
2024-02-08,SGD,0.762658
2024-02-09,SGD,0.765483
2024-02-10,SGD,0.765713
2024-02-11,SGD,0.769115
2024-02-12,SGD,0.768398
2024-02-13,SGD,0.764645
2024-02-14,SGD,0.765647
2024-02-15,SGD,0.762443
2024-02-16,SGD,0.762339
2024-02-17,SGD,0.7612
2024-02-18,SGD,0.760859
2024-02-19,SGD,0.760738
2024-02-20,SGD,0.758655
2024-02-21,SGD,0.758331
2024-02-22,SGD,0.758387
2024-02-23,SGD,0.757741
2024-02-24,SGD,0.755864
2024-02-25,SGD,0.755655
2024-02-26,SGD,0.759478
2024-02-27,SGD,0.762862
2024-02-28,SGD,0.761896
2024-02-29,SGD,0.762822
2024-03-01,SGD,0.761671
2024-03-02,SGD,0.757531
2024-03-03,SGD,0.756137
2024-03-04,SGD,0.757132
2024-03-05,SGD,0.757318
2024-03-06,SGD,0.756049
2024-03-07,SGD,0.758123
2024-03-08,SGD,0.76185
2024-03-09,SGD,0.761284
2024-03-10,SGD,0.761823
2024-03-11,SGD,0.764392
2024-03-12,SGD,0.762537
2024-03-13,SGD,0.765332
2024-03-14,SGD,0.765199
2024-03-15,SGD,0.762653
2024-03-16,SGD,0.757236
2024-03-17,SGD,0.754546
2024-03-18,SGD,0.755724
2024-03-19,SGD,0.754521
2024-03-20,SGD,0.751794
2024-03-21,SGD,0.749553
2024-03-22,SGD,0.749007
2024-03-23,SGD,0.750254
2024-03-24,SGD,0.748555
2024-03-25,SGD,0.750376
2024-03-26,SGD,0.750156
2024-03-27,SGD,0.747701
2024-03-28,SGD,0.750838
2024-03-29,SGD,0.748615
2024-03-30,SGD,0.751402
2024-03-31,SGD,0.749885
2024-04-01,SGD,0.747682
2024-04-02,SGD,0.749454
2024-04-03,SGD,0.747483
2024-04-04,SGD,0.744916
2024-04-05,SGD,0.745047
2024-04-06,SGD,0.739289
2024-04-07,SGD,0.735891
2024-04-08,SGD,0.737261
2024-04-09,SGD,0.735451
2024-04-10,SGD,0.731945
2024-04-11,SGD,0.72819
2024-04-12,SGD,0.730788
2024-04-13,SGD,0.731214
2024-04-14,SGD,0.728845
2024-04-15,SGD,0.728096
2024-04-16,SGD,0.730138
2024-04-17,SGD,0.729747
2024-04-18,SGD,0.731714
2024-04-19,SGD,0.733524
2024-04-20,SGD,0.736064
2024-04-21,SGD,0.737028
2024-04-22,SGD,0.739696
2024-04-23,SGD,0.742562
2024-04-24,SGD,0.741353
2024-04-25,SGD,0.741138
2024-04-26,SGD,0.737057
2024-04-27,SGD,0.733359
2024-04-28,SGD,0.734512
2024-04-29,SGD,0.732775
2024-04-30,SGD,0.736313
2024-05-01,SGD,0.737229
2024-05-02,SGD,0.738083
2024-05-03,SGD,0.740041
2024-05-04,SGD,0.740962
2024-05-05,SGD,0.740907
2024-05-06,SGD,0.738882
2024-05-07,SGD,0.740987
2024-05-08,SGD,0.737383
2024-05-09,SGD,0.739551
2024-05-10,SGD,0.741215
2024-05-11,SGD,0.739178
2024-05-12,SGD,0.736696
2024-05-13,SGD,0.736113
2024-05-14,SGD,0.736089
2024-05-15,SGD,0.739652
2024-05-16,SGD,0.742352
2024-05-17,SGD,0.738329
2024-05-18,SGD,0.739736
2024-05-19,SGD,0.742219
2024-05-20,SGD,0.741646
2024-05-21,SGD,0.742342
2024-05-22,SGD,0.742931
2024-05-23,SGD,0.742186
2024-05-24,SGD,0.742921
2024-05-25,SGD,0.743827
2024-05-26,SGD,0.740572
2024-05-27,SGD,0.740582
2024-05-28,SGD,0.743164
2024-05-29,SGD,0.738945
2024-05-30,SGD,0.738165
2024-05-31,SGD,0.737009
2024-06-01,SGD,0.738821
2024-06-02,SGD,0.739182
2024-06-03,SGD,0.740922
2024-06-04,SGD,0.741041
2024-06-05,SGD,0.737065
2024-06-06,SGD,0.738891
2024-06-07,SGD,0.738997
2024-06-08,SGD,0.738861
2024-06-09,SGD,0.738106
2024-06-10,SGD,0.737943
2024-06-11,SGD,0.741763
2024-06-12,SGD,0.74487
2024-06-13,SGD,0.743015
2024-06-14,SGD,0.745135
2024-06-15,SGD,0.748315
2024-06-16,SGD,0.747053
2024-06-17,SGD,0.74733
2024-06-18,SGD,0.748376
2024-06-19,SGD,0.749024
2024-06-20,SGD,0.749798
2024-06-21,SGD,0.752568
2024-06-22,SGD,0.75642
2024-06-23,SGD,0.754041
2024-06-24,SGD,0.757961
2024-06-25,SGD,0.759108
2024-06-26,SGD,0.755201
2024-06-27,SGD,0.755195
2024-06-28,SGD,0.759705
2024-06-29,SGD,0.76052
2024-06-30,SGD,0.763987
2024-07-01,SGD,0.762964
2024-07-02,SGD,0.763386
2024-07-03,SGD,0.761882
2024-07-04,SGD,0.760902
2024-07-05,SGD,0.757058
2024-07-06,SGD,0.758401
2024-07-07,SGD,0.761581
2024-07-08,SGD,0.763815
2024-07-09,SGD,0.765266
2024-07-10,SGD,0.771264
2024-07-11,SGD,0.772562
2024-07-12,SGD,0.771608
2024-07-13,SGD,0.774854
2024-07-14,SGD,0.778558
2024-07-15,SGD,0.776494
2024-07-16,SGD,0.768123
2024-07-17,SGD,0.766423
2024-07-18,SGD,0.763277
2024-07-19,SGD,0.76396
2024-07-20,SGD,0.761569
2024-07-21,SGD,0.760095
2024-07-22,SGD,0.757021
2024-07-23,SGD,0.756404
2024-07-24,SGD,0.755667
2024-07-25,SGD,0.755246
2024-07-26,SGD,0.760476
2024-07-27,SGD,0.75872
2024-07-28,SGD,0.755549
2024-07-29,SGD,0.756605
2024-07-30,SGD,0.756056
2024-07-31,SGD,0.752296
2024-08-01,SGD,0.748426
2024-08-02,SGD,0.748501
2024-08-03,SGD,0.750655
2024-08-04,SGD,0.750198
2024-08-05,SGD,0.749103
2024-08-06,SGD,0.748877
2024-08-07,SGD,0.748707
2024-08-08,SGD,0.749377
2024-08-09,SGD,0.745567
2024-08-10,SGD,0.746811
2024-08-11,SGD,0.744138
2024-08-12,SGD,0.740923
2024-08-13,SGD,0.741109
2024-08-14,SGD,0.736407
2024-08-15,SGD,0.734879
2024-08-16,SGD,0.734559
2024-08-17,SGD,0.732362
2024-08-18,SGD,0.734812
2024-08-19,SGD,0.742348
2024-08-20,SGD,0.743343
2024-08-21,SGD,0.742951
2024-08-22,SGD,0.741897
2024-08-23,SGD,0.738397
2024-08-24,SGD,0.733427
2024-08-25,SGD,0.731273
2024-08-26,SGD,0.729397
2024-08-27,SGD,0.730709
2024-08-28,SGD,0.727756
2024-08-29,SGD,0.729112
2024-08-30,SGD,0.729019
2024-08-31,SGD,0.732139
2024-09-01,SGD,0.736864
2024-09-02,SGD,0.736017
2024-09-03,SGD,0.737297
2024-09-04,SGD,0.7337
2024-09-05,SGD,0.735209
2024-09-06,SGD,0.741286
2024-09-07,SGD,0.74055
2024-09-08,SGD,0.741455
2024-09-09,SGD,0.74143
2024-09-10,SGD,0.741694
2024-09-11,SGD,0.744388
2024-09-12,SGD,0.739366
2024-09-13,SGD,0.738731
2024-09-14,SGD,0.738725
2024-09-15,SGD,0.739158
2024-09-16,SGD,0.735823
2024-09-17,SGD,0.735005
2024-09-18,SGD,0.736916
2024-09-19,SGD,0.735745
2024-09-20,SGD,0.735896
2024-09-21,SGD,0.740818
2024-09-22,SGD,0.736703
2024-09-23,SGD,0.742402
2024-09-24,SGD,0.747599
2024-09-25,SGD,0.74772
2024-09-26,SGD,0.743374
2024-09-27,SGD,0.739906
2024-09-28,SGD,0.743262
2024-09-29,SGD,0.744159
2024-09-30,SGD,0.742786
2024-10-01,SGD,0.743284
2024-10-02,SGD,0.744047
2024-10-03,SGD,0.741118
2024-10-04,SGD,0.738872
2024-10-05,SGD,0.7363
2024-10-06,SGD,0.736243
2024-10-07,SGD,0.734695
2024-10-08,SGD,0.733633
2024-10-09,SGD,0.734743
2024-10-10,SGD,0.739648
2024-10-11,SGD,0.741949
2024-10-12,SGD,0.741239
2024-10-13,SGD,0.741698
2024-10-14,SGD,0.741237
2024-10-15,SGD,0.742444
2024-10-16,SGD,0.743158
2024-10-17,SGD,0.743374
2024-10-18,SGD,0.740697
2024-10-19,SGD,0.742481
2024-10-20,SGD,0.740914
2024-10-21,SGD,0.740904
2024-10-22,SGD,0.743927
2024-10-23,SGD,0.742742
2024-10-24,SGD,0.741036
2024-10-25,SGD,0.737487
2024-10-26,SGD,0.735426
2024-10-27,SGD,0.735541
2024-10-28,SGD,0.732765
2024-10-29,SGD,0.729619
2024-10-30,SGD,0.732786
2024-10-31,SGD,0.734756
2024-11-01,SGD,0.730554
2024-11-02,SGD,0.733536
2024-11-03,SGD,0.735641
2024-11-04,SGD,0.734369
2024-11-05,SGD,0.73317
2024-11-06,SGD,0.731429
2024-11-07,SGD,0.730853
2024-11-08,SGD,0.732286
2024-11-09,SGD,0.727475
2024-11-10,SGD,0.727162
2024-11-11,SGD,0.731563
2024-11-12,SGD,0.735335
2024-11-13,SGD,0.73217
2024-11-14,SGD,0.734593
2024-11-15,SGD,0.736063
2024-11-16,SGD,0.734636
2024-11-17,SGD,0.737231
2024-11-18,SGD,0.737837
2024-11-19,SGD,0.736944
2024-11-20,SGD,0.740001
2024-11-21,SGD,0.737566
2024-11-22,SGD,0.737914
2024-11-23,SGD,0.738665
2024-11-24,SGD,0.737774
2024-11-25,SGD,0.737551
2024-11-26,SGD,0.736381
2024-11-27,SGD,0.739738
2024-11-28,SGD,0.738296
2024-11-29,SGD,0.73672
2024-11-30,SGD,0.732428
2024-12-01,SGD,0.732341
2024-12-02,SGD,0.734278
2024-12-03,SGD,0.732143
2024-12-04,SGD,0.730535
2024-12-05,SGD,0.734918
2024-12-06,SGD,0.736614
2024-12-07,SGD,0.736634
2024-12-08,SGD,0.735036
2024-12-09,SGD,0.735922
2024-12-10,SGD,0.732629
2024-12-11,SGD,0.731777
2024-12-12,SGD,0.733896
2024-12-13,SGD,0.729885
2024-12-14,SGD,0.730629
2024-12-15,SGD,0.729867
2024-12-16,SGD,0.729318
2024-12-17,SGD,0.725245
2024-12-18,SGD,0.726315
2024-12-19,SGD,0.726811
2024-12-20,SGD,0.728598
2024-12-21,SGD,0.729753
2024-12-22,SGD,0.73096
2024-12-23,SGD,0.731973
2024-12-24,SGD,0.730971
2024-12-25,SGD,0.72901
2024-12-26,SGD,0.727426
2024-12-27,SGD,0.730199
2024-12-28,SGD,0.731222
2024-12-29,SGD,0.732541
2024-12-30,SGD,0.733165
2024-12-31,SGD,0.732463
2025-01-01,SGD,0.730342
2025-01-02,SGD,0.730246
2025-01-03,SGD,0.732371
2025-01-04,SGD,0.732956
2025-01-05,SGD,0.737282
2025-01-06,SGD,0.736633
2025-01-07,SGD,0.735863
2025-01-08,SGD,0.737007
2025-01-09,SGD,0.739943
2025-01-10,SGD,0.739633
2025-01-11,SGD,0.733869
2025-01-12,SGD,0.736349
2025-01-13,SGD,0.738182
2025-01-14,SGD,0.738592
2025-01-15,SGD,0.739344
2025-01-16,SGD,0.742355
2025-01-17,SGD,0.742885
2025-01-18,SGD,0.743351
2025-01-19,SGD,0.737856
2025-01-20,SGD,0.73808
2025-01-21,SGD,0.739243
2025-01-22,SGD,0.737839
2025-01-23,SGD,0.737011
2025-01-24,SGD,0.732276
2025-01-25,SGD,0.728938
2025-01-26,SGD,0.728037
2025-01-27,SGD,0.726781
2025-01-28,SGD,0.732943
2025-01-29,SGD,0.734222
2025-01-30,SGD,0.732542
2025-01-31,SGD,0.733434
2025-02-01,SGD,0.735847
2025-02-02,SGD,0.734264
2025-02-03,SGD,0.738031
2025-02-04,SGD,0.737595
2025-02-05,SGD,0.741439
2025-02-06,SGD,0.734977
2025-02-07,SGD,0.735576
2025-02-08,SGD,0.735065
2025-02-09,SGD,0.733155
2025-02-10,SGD,0.732025
2025-02-11,SGD,0.732985
2025-02-12,SGD,0.731142
2025-02-13,SGD,0.732461
2025-02-14,SGD,0.733747
2025-02-15,SGD,0.734281
2025-02-16,SGD,0.734992
2025-02-17,SGD,0.734756
2025-02-18,SGD,0.735338
2025-02-19,SGD,0.738547
2025-02-20,SGD,0.745797
2025-02-21,SGD,0.742905
2025-02-22,SGD,0.744888
2025-02-23,SGD,0.748488
2025-02-24,SGD,0.751078
2025-02-25,SGD,0.75056
2025-02-26,SGD,0.753502
2025-02-27,SGD,0.753356
2025-02-28,SGD,0.754919
2025-03-01,SGD,0.752956
2025-03-02,SGD,0.755607
2025-03-03,SGD,0.755457
2025-03-04,SGD,0.758942
2025-03-05,SGD,0.757494
2025-03-06,SGD,0.755487
2025-03-07,SGD,0.755581
2025-03-08,SGD,0.758288
2025-03-09,SGD,0.754288
2025-03-10,SGD,0.755404
2025-03-11,SGD,0.756381
2025-03-12,SGD,0.754283
2025-03-13,SGD,0.751927
2025-03-14,SGD,0.750034
2025-03-15,SGD,0.750522
2025-03-16,SGD,0.75496
2025-03-17,SGD,0.75027
2025-03-18,SGD,0.749423
2025-03-19,SGD,0.750948
2025-03-20,SGD,0.747148
2025-03-21,SGD,0.7433
2025-03-22,SGD,0.743905
2025-03-23,SGD,0.743456
2025-03-24,SGD,0.743261
2025-03-25,SGD,0.740998
2025-03-26,SGD,0.746011
2025-03-27,SGD,0.742348
2025-03-28,SGD,0.740827
2025-03-29,SGD,0.745116
2025-03-30,SGD,0.74824
2025-03-31,SGD,0.750253
2025-04-01,SGD,0.752549
2025-04-02,SGD,0.75284
2025-04-03,SGD,0.75008
2025-04-04,SGD,0.751485
2025-04-05,SGD,0.752614
2025-04-06,SGD,0.750029
2025-04-07,SGD,0.749759
2025-04-08,SGD,0.749413
2025-04-09,SGD,0.751523
2025-04-10,SGD,0.753488
2025-04-11,SGD,0.753836
2025-04-12,SGD,0.748408
2025-04-13,SGD,0.747687
2025-04-14,SGD,0.746577
2025-04-15,SGD,0.745492
2025-04-16,SGD,0.747348
2025-04-17,SGD,0.749691
2025-04-18,SGD,0.750515
2025-04-19,SGD,0.749153
2025-04-20,SGD,0.750876
2025-04-21,SGD,0.749688
2025-04-22,SGD,0.74583
2025-04-23,SGD,0.747924
2025-04-24,SGD,0.748755
2025-04-25,SGD,0.751797
2025-04-26,SGD,0.752001
2025-04-27,SGD,0.75517
2025-04-28,SGD,0.761336
2025-04-29,SGD,0.759828
2025-04-30,SGD,0.75867
2025-05-01,SGD,0.755223
2025-05-02,SGD,0.757634
2025-05-03,SGD,0.765321
2025-05-04,SGD,0.763559
2025-05-05,SGD,0.761964
2025-05-06,SGD,0.767655
2025-05-07,SGD,0.764322
2025-05-08,SGD,0.763969
2025-05-09,SGD,0.762575
2025-05-10,SGD,0.763855
2025-05-11,SGD,0.766342
2025-05-12,SGD,0.762975
2025-05-13,SGD,0.763618
2025-05-14,SGD,0.766178
2025-05-15,SGD,0.76767
2025-05-16,SGD,0.766094
2025-05-17,SGD,0.76322
2025-05-18,SGD,0.768392
2025-05-19,SGD,0.76946
2025-05-20,SGD,0.771462
2025-05-21,SGD,0.771505
2025-05-22,SGD,0.772658
2025-05-23,SGD,0.774627
2025-05-24,SGD,0.772932
2025-05-25,SGD,0.775379
2025-05-26,SGD,0.776905
2025-05-27,SGD,0.779624
2025-05-28,SGD,0.78267
2025-05-29,SGD,0.78691
2025-05-30,SGD,0.787951
2025-05-31,SGD,0.786916
2025-06-01,SGD,0.787948
2025-06-02,SGD,0.793891
2025-06-03,SGD,0.795797
2025-06-04,SGD,0.801677
2025-06-05,SGD,0.798246
2025-06-06,SGD,0.797478
2025-06-07,SGD,0.794575
2025-06-08,SGD,0.79112
2025-06-09,SGD,0.793615
2025-06-10,SGD,0.793069
2025-06-11,SGD,0.790726
2025-06-12,SGD,0.781002
2025-06-13,SGD,0.780317
2025-06-14,SGD,0.778932
2025-06-15,SGD,0.779062
2025-06-16,SGD,0.778905
2025-06-17,SGD,0.775761
2025-06-18,SGD,0.776486
2025-06-19,SGD,0.774467
2025-06-20,SGD,0.77341
2025-06-21,SGD,0.775
2025-06-22,SGD,0.774211
2025-06-23,SGD,0.772689
2025-06-24,SGD,0.773857
2025-06-25,SGD,0.776109
2025-06-26,SGD,0.777277
2025-06-27,SGD,0.780865
2025-06-28,SGD,0.782309
2025-06-29,SGD,0.786571
2025-06-30,SGD,0.781139
2025-07-01,SGD,0.779366
2025-07-02,SGD,0.777553
2025-07-03,SGD,0.782092
2025-07-04,SGD,0.781404
2025-07-05,SGD,0.783125
2025-07-06,SGD,0.782369
2025-07-07,SGD,0.782551
2025-07-08,SGD,0.781937
2025-07-09,SGD,0.776579
2025-07-10,SGD,0.773272
2025-07-11,SGD,0.770524
2025-07-12,SGD,0.773652
2025-07-13,SGD,0.765061
2025-07-14,SGD,0.763597
2025-07-15,SGD,0.763043
2025-07-16,SGD,0.764078
2025-07-17,SGD,0.765339
2025-07-18,SGD,0.764024
2025-07-19,SGD,0.76148
2025-07-20,SGD,0.761874
2025-07-21,SGD,0.759212
2025-07-22,SGD,0.757312
2025-07-23,SGD,0.75709
2025-07-24,SGD,0.762838
2025-07-25,SGD,0.762001
2025-07-26,SGD,0.766576
2025-07-27,SGD,0.766512
2025-07-28,SGD,0.767327
2025-07-29,SGD,0.76508
2025-07-30,SGD,0.764802
2025-07-31,SGD,0.762271
2025-08-01,SGD,0.76197
2025-08-02,SGD,0.76094
2025-08-03,SGD,0.759194
2025-08-04,SGD,0.757515
2025-08-05,SGD,0.755357
2025-08-06,SGD,0.757301
2025-08-07,SGD,0.757929
2025-08-08,SGD,0.755621
2025-08-09,SGD,0.754746
2025-08-10,SGD,0.754457
2025-08-11,SGD,0.752911
2025-08-12,SGD,0.75218
2025-08-13,SGD,0.751537
2025-08-14,SGD,0.754247
2025-08-15,SGD,0.749394
2025-08-16,SGD,0.749051
2025-08-17,SGD,0.749305
2025-08-18,SGD,0.750154
2025-08-19,SGD,0.746342
2025-08-20,SGD,0.746142
2025-08-21,SGD,0.74917
2025-08-22,SGD,0.74975
2025-08-23,SGD,0.748479
2025-08-24,SGD,0.745435
2025-08-25,SGD,0.747973
2025-08-26,SGD,0.746294
2025-08-27,SGD,0.747587
2025-08-28,SGD,0.749555
2025-08-29,SGD,0.748683
2025-08-30,SGD,0.748222
2025-08-31,SGD,0.745736
2025-09-01,SGD,0.743451
2025-09-02,SGD,0.743984
2025-09-03,SGD,0.741354
2025-09-04,SGD,0.739198
2025-09-05,SGD,0.73546
2025-09-06,SGD,0.732719
2025-09-07,SGD,0.734528
2025-09-08,SGD,0.736908
2025-09-09,SGD,0.735079
2025-09-10,SGD,0.733152
2025-09-11,SGD,0.732652
2025-09-12,SGD,0.731679
2025-09-13,SGD,0.737488
2025-09-14,SGD,0.739039
2025-09-15,SGD,0.736351
2025-09-16,SGD,0.734718
2025-09-17,SGD,0.731942
2025-09-18,SGD,0.73205
2025-09-19,SGD,0.73238
2025-09-20,SGD,0.73135
2025-09-21,SGD,0.729901
2025-09-22,SGD,0.730175
2025-09-23,SGD,0.729492
2025-09-24,SGD,0.727728
2025-09-25,SGD,0.724829
2025-09-26,SGD,0.722066
2025-09-27,SGD,0.723374
2025-09-28,SGD,0.7207
2025-09-29,SGD,0.717451
2025-09-30,SGD,0.717381
2025-10-01,SGD,0.715748
2025-10-02,SGD,0.716784
2025-10-03,SGD,0.715063
2025-10-04,SGD,0.711381
2025-10-05,SGD,0.709103
2025-10-06,SGD,0.707874
2025-10-07,SGD,0.706299
2025-10-08,SGD,0.706237
2025-10-09,SGD,0.706084
2025-10-10,SGD,0.707556
2025-10-11,SGD,0.70515
2025-10-12,SGD,0.703397
2025-10-13,SGD,0.704434
2025-10-14,SGD,0.709569
2025-10-15,SGD,0.70711
2025-10-16,SGD,0.704586
2025-10-17,SGD,0.702308
2025-10-18,SGD,0.703373
2025-10-19,SGD,0.7032
2025-10-20,SGD,0.704052
2025-10-21,SGD,0.703297
2025-10-22,SGD,0.704014
2025-10-23,SGD,0.698779
2025-10-24,SGD,0.698062
2025-10-25,SGD,0.697031
2025-10-26,SGD,0.701114
2025-10-27,SGD,0.702171
2025-10-28,SGD,0.702737
2025-10-29,SGD,0.698529
2025-10-30,SGD,0.700287
2025-10-31,SGD,0.701366
2025-11-01,SGD,0.703112
2025-11-02,SGD,0.702376
2025-11-03,SGD,0.702303
2025-11-04,SGD,0.703356
2025-11-05,SGD,0.706005
2025-11-06,SGD,0.711541
2025-11-07,SGD,0.706911
2025-11-08,SGD,0.707077
2025-11-09,SGD,0.709334
2025-11-10,SGD,0.709668
2025-11-11,SGD,0.704796
2025-11-12,SGD,0.708137
2025-11-13,SGD,0.708439
2025-11-14,SGD,0.713747
2025-11-15,SGD,0.713497
2025-11-16,SGD,0.719537
2025-11-17,SGD,0.72392
2025-11-18,SGD,0.727467
2025-11-19,SGD,0.730625
2025-11-20,SGD,0.730138
2025-11-21,SGD,0.729552
2025-11-22,SGD,0.726835
2025-11-23,SGD,0.730898
2025-11-24,SGD,0.729797
2025-11-25,SGD,0.72669
2025-11-26,SGD,0.727186
2025-11-27,SGD,0.724616
2025-11-28,SGD,0.726762
2025-11-29,SGD,0.728505
2025-11-30,SGD,0.725558
2025-12-01,SGD,0.727908
2025-12-02,SGD,0.726157
2025-12-03,SGD,0.725802
2025-12-04,SGD,0.727099
2025-12-05,SGD,0.735375
2025-12-06,SGD,0.732025
2025-12-07,SGD,0.739861
2025-12-08,SGD,0.739307
2025-12-09,SGD,0.74151
2025-12-10,SGD,0.743501
2025-12-11,SGD,0.744557
2025-12-12,SGD,0.749471
2025-12-13,SGD,0.753391
2025-12-14,SGD,0.753542
2025-12-15,SGD,0.756068
2025-12-16,SGD,0.757353
2025-12-17,SGD,0.75699
2025-12-18,SGD,0.761466
2025-12-19,SGD,0.759806
2025-12-20,SGD,0.758501
2025-12-21,SGD,0.757439
2025-12-22,SGD,0.761652
2025-12-23,SGD,0.765553
2025-12-24,SGD,0.762998
2025-12-25,SGD,0.763907
2025-12-26,SGD,0.766919
2025-12-27,SGD,0.762446
2025-12-28,SGD,0.761774
2025-12-29,SGD,0.763222
2025-12-30,SGD,0.75994
2025-12-31,SGD,0.75633
2026-01-01,SGD,0.758727
2026-01-02,SGD,0.756866
2026-01-03,SGD,0.757885
2026-01-04,SGD,0.758785
2026-01-05,SGD,0.761888
2026-01-06,SGD,0.758683
2026-01-07,SGD,0.760163
2026-01-08,SGD,0.757153
2026-01-09,SGD,0.754355
2026-01-10,SGD,0.757664
2026-01-11,SGD,0.756008
2026-01-12,SGD,0.754665
2026-01-13,SGD,0.751833
2026-01-14,SGD,0.751221
2026-01-15,SGD,0.74947
2026-01-16,SGD,0.747418
2026-01-17,SGD,0.745826
2026-01-18,SGD,0.746809
2026-01-19,SGD,0.74729
2026-01-20,SGD,0.749
2026-01-21,SGD,0.753723
2026-01-22,SGD,0.755351
2026-01-23,SGD,0.754031
2026-01-24,SGD,0.754557
2026-01-25,SGD,0.751112
2026-01-26,SGD,0.747872
2026-01-27,SGD,0.74694
2026-01-28,SGD,0.750387
2026-01-29,SGD,0.751984
2026-01-30,SGD,0.751485
2026-01-31,SGD,0.755688
2026-02-01,SGD,0.755266
2026-02-02,SGD,0.75761
2026-02-03,SGD,0.758719
2026-02-04,SGD,0.757498
2026-02-05,SGD,0.757043
2026-02-06,SGD,0.756212
2026-02-07,SGD,0.756543
2026-02-08,SGD,0.758368
2026-02-09,SGD,0.756111
2026-02-10,SGD,0.755775
2026-02-11,SGD,0.758027
2026-02-12,SGD,0.758336
2026-02-13,SGD,0.754774
2026-02-14,SGD,0.756406
2026-02-15,SGD,0.763117
2026-02-16,SGD,0.760572
2026-02-17,SGD,0.763169
2026-02-18,SGD,0.762369
2026-02-19,SGD,0.7622
2026-02-20,SGD,0.76359
2026-02-21,SGD,0.762883
2026-02-22,SGD,0.762458
2026-02-23,SGD,0.764848
2026-02-24,SGD,0.768305
2026-02-25,SGD,0.769323
2026-02-26,SGD,0.770775
2026-02-27,SGD,0.769009
2026-02-28,SGD,0.771495
2026-03-01,SGD,0.77299
2026-03-02,SGD,0.777402
2026-03-03,SGD,0.778956
2026-03-04,SGD,0.776987
2026-03-05,SGD,0.77539
2026-03-06,SGD,0.779881
2026-03-07,SGD,0.780697
2026-03-08,SGD,0.779313
2026-03-09,SGD,0.778004
2026-03-10,SGD,0.780121
2026-03-11,SGD,0.777478
2026-03-12,SGD,0.782046
2026-03-13,SGD,0.785933
2026-03-14,SGD,0.783071
2026-03-15,SGD,0.779713
2026-03-16,SGD,0.775803
2026-03-17,SGD,0.775444
2026-03-18,SGD,0.779585
2026-03-19,SGD,0.783269
2026-03-20,SGD,0.780812
2026-03-21,SGD,0.777818
2026-03-22,SGD,0.778666
2026-03-23,SGD,0.778331
2026-03-24,SGD,0.776715
2026-03-25,SGD,0.775918
2026-03-26,SGD,0.776195
2026-03-27,SGD,0.782103
2026-03-28,SGD,0.781787
2026-03-29,SGD,0.778607
2026-03-30,SGD,0.77897
2026-03-31,SGD,0.779636
2026-04-01,SGD,0.778915
2026-04-02,SGD,0.778006
2026-04-03,SGD,0.778588
2026-04-04,SGD,0.777423
2026-04-05,SGD,0.775657
2026-04-06,SGD,0.778478
2026-04-07,SGD,0.775441
2026-04-08,SGD,0.769963
2026-04-09,SGD,0.773148
2026-04-10,SGD,0.77206
