opportunity_id,account_id,opportunity_name,owner_user_id,opportunity_type,amount,currency,created_date,close_date,stage_name,is_closed,is_won,forecast_category,lead_source
O12078,A1211,Norsk Financial LLC - Expansion,U207,Expansion,10500.0,BRL,2024-11-18,2025-02-04,6-Closed Lost,True,False,Closed,Event
O12439,A1142,Northwind Bancorp LLC - Renewal,U220,Renewal,234700.0,USD,2025-11-15,2026-03-11,5-Closed Won,True,True,Closed,Inbound
O99021,A1194,Riverbend Holdings Ltd - New Business,U217,New Business,101400.0,USD,2024-11-14,2025-02-08,6-Closed Lost,True,False,Closed,Outbound
O11692,A1338,Tessera Group Inc - New Business,U217,New Business,314700.0,EUR,2024-01-29,2024-07-16,6-Closed Lost,True,False,Closed,Inbound
O12367,A1140,Dovetail Exchange GmbH - New Business,U202,New Business,163700.0,BRL,2024-09-16,2024-11-17,6-Closed Lost,True,False,Closed,Outbound
O11077,A1102,Kestrel Exchange Ltd - New Business,U210,New Business,125200.0,USD,2024-06-14,2024-08-14,6-Closed Lost,True,False,Closed,Inbound
O11999,A1244,Thorne Securities SA - New Business,U211,New Business,55700.0,USD,2025-01-10,2025-02-19,6-Closed Lost,True,False,Closed,Event
O10610,A1263,Halcyon Partners SA - Renewal,U219,Renewal,344100.0,USD,2024-05-07,2024-09-20,6-Closed Lost,True,False,Closed,Inbound
O10011,A1260,Auriga Bancorp SA - New Business,U220,New Business,57600.0,USD,2024-11-07,2024-12-29,6-Closed Lost,True,False,Closed,Outbound
O12094,A1189,Orbit Trust LLC - New Business,U210,New Business,30800.0,USD,2026-02-02,2026-04-17,5-Closed Won,True,True,Closed,Inbound
O10810,A1366,Cobalt Networks LLC - New Business,U214,New Business,53800.0,USD,2025-01-07,2025-02-15,5-Closed Won,True,True,Closed,Outbound
O10006,A1278,Thorne Systems Pte Ltd - New Business,U217,New Business,49600.0,SGD,2026-02-18,2026-06-09,6-Closed Lost,True,False,Closed,Outbound
O10019,A1277,Zenith Networks Pte Ltd - New Business,U211,New Business,16500.0,USD,2024-06-02,2024-07-05,6-Closed Lost,True,False,Closed,Inbound
O10553,A1353,Halcyon Ventures Inc - Renewal,U207,Renewal,91700.0,GBP,2024-06-19,2025-01-08,5-Closed Won,True,True,Closed,Inbound
O12220,A1131,Norsk Holdings GmbH - Renewal,U207,Renewal,129400.0,USD,2025-02-01,2025-07-23,5-Closed Won,True,True,Closed,Outbound
O12277,A1373,Auriga Ventures Pte Ltd - Renewal,U223,Renewal,15700.0,SGD,2025-06-17,2025-06-26,5-Closed Won,True,True,Closed,Inbound
O11760,A1187,Juniper Partners Inc - Expansion,U202,Expansion,12684.0,USD,2024-01-17,2024-04-21,5-Closed Won,True,True,Closed,Referral
O11047,A1333,Ironclad Digital Co - Expansion,U203,Expansion,12222.0,USD,2025-09-05,2025-09-14,5-Closed Won,True,True,Closed,Partner
O10381,A1403,Halcyon Trust Inc - Expansion,U222,Expansion,36876.0,USD,2025-08-24,2025-11-03,6-Closed Lost,True,False,Closed,Partner
O11051,A1053,Lumen Labs Pte Ltd - New Business,U212,New Business,69500.0,USD,2024-09-27,2024-10-19,6-Closed Lost,True,False,Closed,Referral
O11374,A1174,Granite Ventures Pte Ltd - Expansion,U222,Expansion,33936.0,USD,2024-08-12,2024-12-30,6-Closed Lost,True,False,Closed,Event
O11546,A1368,Lumen Labs SA - Expansion,U201,Expansion,90552.0,USD,2024-01-19,2024-06-18,5-Closed Won,True,True,Closed,Outbound
O12299,A1148,Norsk Trust Co - New Business,U210,New Business,9300.0,USD,2025-07-13,2025-07-31,6-Closed Lost,True,False,Closed,Partner
O10389,A1199,Keystone Partners SA - New Business,U207,New Business,18400.0,BRL,2025-06-12,2025-08-29,6-Closed Lost,True,False,Closed,Outbound
O11945,A1070,Ardent Partners LLC - New Business,U215,New Business,101700.0,USD,2025-01-20,2025-03-05,6-Closed Lost,True,False,Closed,Inbound
O11794,A1246,Redmond Partners GmbH - Expansion,U219,Expansion,29064.0,EUR,2024-03-07,2024-06-27,6-Closed Lost,True,False,Closed,Inbound
O11931,A1166,Kestrel Bancorp Inc - New Business,U215,New Business,94500.0,GBP,2024-06-01,2024-11-26,6-Closed Lost,True,False,Closed,Inbound
O10711,A1399,Westford Advisors Ltd - Renewal,U206,Renewal,12700.0,USD,2024-11-28,2024-12-13,5-Closed Won,True,True,Closed,Event
O10870,A1354,Eastgate Analytics Ltd - Expansion,U207,Expansion,10626.0,SGD,2024-02-18,2024-04-04,5-Closed Won,True,True,Closed,Referral
O11610,A1128,Quarry Labs GmbH - New Business,U208,New Business,151000.0,USD,2025-02-16,2025-06-19,6-Closed Lost,True,False,Closed,Inbound
O11971,A1140,Dovetail Exchange GmbH - Renewal,U202,Renewal,72900.0,BRL,2025-03-27,2025-05-26,5-Closed Won,True,True,Closed,Outbound
O10030,A1312,Quarry Trust SA - Expansion,U204,Expansion,17934.0,EUR,2024-04-07,2024-05-18,5-Closed Won,True,True,Closed,Inbound
O11119,A1377,Northwind Digital Ltd - Renewal,U210,Renewal,40400.0,USD,2025-03-08,2025-06-18,5-Closed Won,True,True,Closed,Inbound
O11823,A1045,Solstice Financial GmbH - New Business,U210,New Business,35700.0,USD,2024-06-09,2024-08-02,6-Closed Lost,True,False,Closed,Outbound
O10444,A1106,Quarry Labs Co - New Business,U210,New Business,14100.0,GBP,2024-01-28,2024-03-13,6-Closed Lost,True,False,Closed,Event
O10103,A1206,Keystone Systems SA - Renewal,U216,Renewal,114600.0,USD,2025-06-26,2025-09-01,5-Closed Won,True,True,Closed,Inbound
O11334,A1341,Bluewater Networks LLC - New Business,U201,New Business,29900.0,USD,2024-07-10,2024-09-24,6-Closed Lost,True,False,Closed,Referral
O10646,A1001,Fairlane Exchange SA - New Business,U220,New Business,55600.0,USD,2025-08-08,2025-10-01,6-Closed Lost,True,False,Closed,Referral
O11735,A1031,Gilder Financial Co - Expansion,U203,Expansion,5628.0,GBP,2024-09-19,2024-11-20,5-Closed Won,True,True,Closed,Outbound
O11221,A1040,Lattice Holdings Pte Ltd - New Business,U219,New Business,69800.0,USD,2025-06-03,2025-06-19,6-Closed Lost,True,False,Closed,Inbound
O10248,A1007,Umbra Networks Inc - New Business,U209,New Business,78300.0,USD,2024-09-10,2024-10-27,6-Closed Lost,True,False,Closed,Inbound
O10624,A1196,Pinnacle Group GmbH - New Business,U211,New Business,17000.0,GBP,2025-02-16,2025-04-24,6-Closed Lost,True,False,Closed,Inbound
O10079,A1280,Lumen Advisors PLC - New Business,U201,New Business,333000.0,SGD,2024-01-15,2024-03-14,6-Closed Lost,True,False,Closed,Outbound
O12106,A1113,Riverbend Trust LLC - Renewal,U214,Renewal,110600.0,SGD,2025-09-28,2025-12-24,5-Closed Won,True,True,Closed,Inbound
O10861,A1028,Thorne Trust PLC - Renewal,U205,Renewal,436400.0,USD,2025-09-22,2026-01-21,5-Closed Won,True,True,Closed,Outbound
O12569,A1090,Inlet Analytics Inc - New Business,U207,New Business,19700.0,USD,2024-08-10,2024-08-19,6-Closed Lost,True,False,Closed,Inbound
O12223,A1237,Caldera Partners Co - New Business,U212,New Business,203900.0,SGD,2025-03-25,2025-07-29,5-Closed Won,True,True,Closed,Inbound
O11694,A1363,Riverbend Bancorp LLC - Renewal,U223,Renewal,184800.0,EUR,2024-03-28,2024-06-24,5-Closed Won,True,True,Closed,Partner
O12386,A1233,Bluewater Securities Ltd - Renewal,U214,Renewal,110000.0,USD,2026-02-15,2026-04-21,6-Closed Lost,True,False,Closed,Event
O12326,A1089,Vertex Digital Co - New Business,U200,New Business,14100.0,BRL,2026-04-15,2026-05-04,5-Closed Won,True,True,Closed,Outbound
O11177,A1127,Palisade Partners PLC - New Business,U223,New Business,115200.0,EUR,2026-01-04,2026-05-19,6-Closed Lost,True,False,Closed,Referral
O11220,A1080,Keystone Networks GmbH - New Business,U223,New Business,472600.0,USD,2025-06-02,2026-02-01,6-Closed Lost,True,False,Closed,Outbound
O10201,A1123,Orbit Trust Inc - New Business,U218,New Business,56200.0,GBP,2024-04-08,2024-06-01,6-Closed Lost,True,False,Closed,Inbound
O11029,A1088,Lattice Labs Pte Ltd - Expansion,U223,Expansion,10962.0,EUR,2024-07-28,2024-09-09,5-Closed Won,True,True,Closed,Inbound
O11212,A1236,Marrow Custody GmbH - New Business,U211,New Business,39900.0,USD,2026-02-25,2026-03-06,6-Closed Lost,True,False,Closed,Partner
O11738,A1359,Thorne Analytics PLC - New Business,U208,New Business,10500.0,EUR,2026-04-22,2026-06-14,6-Closed Lost,True,False,Closed,Referral
O12563,A1009,Harrow Advisors SA - Expansion,U213,Expansion,-9941.4,USD,2024-09-05,2025-03-18,5-Closed Won,True,True,Closed,Outbound
O12294,A1013,Tessera Financial Inc - Renewal,U220,Renewal,234300.0,BRL,2026-06-01,2026-10-26,2-Qualified,False,False,Commit,Outbound
O10454,A1417,Lumen Holdings Ltd - Renewal,U208,Renewal,189900.0,USD,2025-04-15,2025-07-10,6-Closed Lost,True,False,Closed,Outbound
O12257,A1238,Quarry Networks PLC - New Business,U201,New Business,22000.0,USD,2025-10-24,2025-12-19,6-Closed Lost,True,False,Closed,Referral
O99017,A1257,Riverbend Advisors GmbH - New Business,U213,New Business,136800.0,BRL,2025-09-08,2026-01-11,6-Closed Lost,True,False,Closed,Inbound
O10919,A1315,Tessera Partners LLC - Expansion,U204,Expansion,120078.0,USD,2025-02-04,2025-06-02,5-Closed Won,True,True,Closed,Inbound
O12090,A1038,Dovetail Digital LLC - New Business,U209,New Business,30300.0,USD,2024-06-22,2024-07-01,6-Closed Lost,True,False,Closed,Outbound
O10238,A1032,Bluewater Ventures PLC - New Business,U207,New Business,56500.0,USD,2024-12-09,2025-04-07,6-Closed Lost,True,False,Closed,Inbound
O10772,A1365,Vertex Capital Inc - Renewal,U207,Renewal,19000.0,GBP,2026-06-04,2026-08-06,4-Negotiation,False,False,Pipeline,Outbound
O10916,A1383,Thorne Trust Ltd - Expansion,U202,Expansion,28098.0,USD,2026-05-03,2026-07-30,3-Proposal,False,False,Commit,Outbound
O99003,A1336,Northwind Capital PLC - Expansion,U209,Expansion,6762.0,SGD,2024-02-12,2024-04-14,5-Closed Won,True,True,Closed,Referral
O11404,A1387,Halcyon Securities PLC - Renewal,U216,Renewal,39200.0,USD,2024-04-19,2024-06-29,5-Closed Won,True,True,Closed,Outbound
O11343,A1130,Stanhope Capital SA - New Business,U219,New Business,126200.0,USD,2024-12-07,2025-05-26,6-Closed Lost,True,False,Closed,Inbound
O98031,A9006,Northwind Bancorp LLC - New Business,U220,New Business,327300.0,USD,2026-02-13,2026-05-29,6-Closed Lost,True,False,Closed,Referral
O10266,A1228,Marrow Ventures PLC - Renewal,U218,Renewal,73700.0,USD,2025-12-21,2026-04-09,6-Closed Lost,True,False,Closed,Outbound
O99020,A1016,Fairlane Ventures Co - Expansion,U212,Expansion,18564.0,BRL,2025-06-05,2025-07-31,5-Closed Won,True,True,Closed,Inbound
O12383,A1259,Dovetail Trust SA - New Business,U200,New Business,208500.0,USD,2025-07-27,2026-02-20,6-Closed Lost,True,False,Closed,Outbound
O11175,A1246,Redmond Partners GmbH - New Business,U219,New Business,36200.0,EUR,2024-09-19,2024-10-16,6-Closed Lost,True,False,Closed,Partner
O11511,A1168,Keystone Labs PLC - New Business,U200,New Business,63700.0,USD,2024-09-15,2024-11-13,6-Closed Lost,True,False,Closed,Inbound
O11983,A1145,Harrow Labs Pte Ltd - New Business,U211,New Business,26500.0,USD,2026-01-28,2026-02-16,6-Closed Lost,True,False,Closed,Event
O10269,A1418,Redmond Custody GmbH - Expansion,U209,Expansion,11046.0,SGD,2025-08-04,2025-10-05,6-Closed Lost,True,False,Closed,Outbound
O11355,A1222,Pinnacle Holdings LLC - Expansion,U215,Expansion,36372.0,EUR,2024-07-13,2024-09-05,6-Closed Lost,True,False,Closed,Outbound
O10650,A1293,Caldera Bancorp SA - New Business,U203,New Business,125300.0,BRL,2026-01-28,2026-04-08,6-Closed Lost,True,False,Closed,Partner
O12096,A1311,Cobalt Financial Inc - New Business,U214,New Business,119100.0,USD,2024-03-20,2024-07-08,6-Closed Lost,True,False,Closed,Outbound
O12505,A1403,Halcyon Trust Inc - New Business,U222,New Business,135300.0,USD,2024-01-28,2024-05-06,6-Closed Lost,True,False,Closed,Referral
O10950,A1268,Caldera Digital Pte Ltd - Renewal,U210,Renewal,14100.0,GBP,2024-06-12,2024-06-21,6-Closed Lost,True,False,Closed,Event
O10025,A1415,Marrow Advisors GmbH - Renewal,U201,Renewal,16900.0,USD,2024-08-16,2024-10-13,5-Closed Won,True,True,Closed,Partner
O12507,A1394,Riverbend Labs Pte Ltd - Expansion,U202,Expansion,27006.0,USD,2025-06-07,2025-08-01,6-Closed Lost,True,False,Closed,Inbound
O12176,A1166,Kestrel Bancorp Inc - Renewal,U215,Renewal,446000.0,GBP,2025-12-08,2026-05-07,5-Closed Won,True,True,Closed,Event
O10036,A1379,Ardent Ventures PLC - New Business,U203,New Business,402500.0,USD,2025-02-03,2025-06-05,6-Closed Lost,True,False,Closed,Inbound
O10755,A1326,Beltway Payments Inc - Expansion,U207,Expansion,160902.0,USD,2024-05-08,2024-09-23,5-Closed Won,True,True,Closed,Event
O10035,A1085,Solstice Capital Pte Ltd - Expansion,U223,Expansion,4872.0,USD,2025-07-09,2025-07-26,6-Closed Lost,True,False,Closed,Outbound
O11525,A1063,Vertex Capital Co - Renewal,U217,Renewal,93900.0,BRL,2024-03-30,2024-06-19,5-Closed Won,True,True,Closed,Event
O12559,A1303,Auriga Capital Ltd - New Business,U207,New Business,43600.0,USD,2024-03-22,2024-04-30,5-Closed Won,True,True,Closed,Outbound
O11359,A1127,Palisade Partners PLC - Renewal,U223,Renewal,158100.0,EUR,2025-09-27,2026-02-16,5-Closed Won,True,True,Closed,Outbound
O12534,A1049,Juniper Trust Pte Ltd - Renewal,U209,Renewal,207300.0,USD,2025-12-02,2026-02-21,6-Closed Lost,True,False,Closed,Inbound
O10180,A1243,Lumen Capital GmbH - Renewal,U206,Renewal,332900.0,USD,2024-06-24,2024-09-30,5-Closed Won,True,True,Closed,Inbound
O10951,A1261,Westford Payments PLC - Renewal,U214,Renewal,115800.0,USD,2024-08-19,2024-12-18,5-Closed Won,True,True,Closed,Inbound
O10263,A1008,Bluewater Securities GmbH - Expansion,U203,Expansion,29190.0,EUR,2026-03-28,2026-07-28,2-Qualified,False,False,Pipeline,Inbound
O11920,A1130,Stanhope Capital SA - New Business,U219,New Business,414100.0,USD,2026-01-05,2026-05-12,6-Closed Lost,True,False,Closed,Inbound
O10516,A1374,Gilder Advisors PLC - Expansion,U222,Expansion,72702.0,SGD,2026-05-05,2026-09-27,3-Proposal,False,False,Pipeline,Inbound
O10723,A1063,Vertex Capital Co - New Business,U217,New Business,91400.0,BRL,2024-03-26,2024-04-15,6-Closed Lost,True,False,Closed,Outbound
O12206,A1125,Sable Group SA - Expansion,U213,Expansion,28182.0,USD,2025-06-10,2025-07-21,6-Closed Lost,True,False,Closed,Partner
O11926,A1319,Fairlane Securities PLC - New Business,U201,New Business,202000.0,USD,2024-09-13,2025-01-18,6-Closed Lost,True,False,Closed,Outbound
O12443,A1197,Sable Group Pte Ltd - New Business,U215,New Business,491300.0,USD,2024-11-08,2025-03-31,6-Closed Lost,True,False,Closed,Outbound
O12155,A1252,Auriga Capital Pte Ltd - Expansion,U201,Expansion,26166.0,USD,2024-08-20,2024-11-08,6-Closed Lost,True,False,Closed,Inbound
O11741,A1279,Sable Ventures Co - Expansion,U208,Expansion,14700.0,USD,2024-11-30,2025-01-26,5-Closed Won,True,True,Closed,Event
O12419,A1196,Pinnacle Group GmbH - Renewal,U211,Renewal,130100.0,GBP,2025-12-07,2026-03-30,5-Closed Won,True,True,Closed,Inbound
O10691,A1279,Sable Ventures Co - Expansion,U208,Expansion,21084.0,USD,2024-10-06,2025-01-02,5-Closed Won,True,True,Closed,Inbound
O10274,A1205,Riverbend Custody Pte Ltd - Renewal,U212,Renewal,64000.0,USD,2025-12-08,2026-01-13,5-Closed Won,True,True,Closed,Inbound
O10046,A1376,Tessera Systems Inc - New Business,U216,New Business,61800.0,EUR,2025-04-04,2025-06-10,6-Closed Lost,True,False,Closed,Inbound
O10199,A1221,Tessera Networks Inc - Renewal,U223,Renewal,164400.0,GBP,2026-02-26,2026-06-07,5-Closed Won,True,True,Closed,Outbound
O10365,A1396,Thorne Advisors Pte Ltd - Renewal,U209,Renewal,11900.0,USD,2026-01-20,2026-01-29,5-Closed Won,True,True,Closed,Inbound
O10601,A1312,Quarry Trust SA - Expansion,U204,Expansion,11130.0,EUR,2025-12-24,2026-04-30,5-Closed Won,True,True,Closed,Referral
O11762,A1178,Granite Exchange Co - Renewal,U203,Renewal,228100.0,USD,2026-01-14,2026-01-04,5-Closed Won,True,True,Closed,Outbound
O10292,A1145,Harrow Labs Pte Ltd - Renewal,U211,Renewal,8900.0,USD,2025-09-05,2025-09-16,5-Closed Won,True,True,Closed,Event
O11069,A1355,Marrow Capital SA - New Business,U202,New Business,11400.0,USD,2024-04-12,2024-05-30,5-Closed Won,True,True,Closed,Inbound
O10749,A1167,Halcyon Digital GmbH - New Business,U223,New Business,55700.0,USD,2025-02-22,2025-05-06,6-Closed Lost,True,False,Closed,Event
O10195,A1056,Ironclad Payments Inc - Renewal,U206,Renewal,136200.0,USD,2025-04-19,2025-08-06,6-Closed Lost,True,False,Closed,Event
O12192,A1284,Kestrel Bancorp GmbH - New Business,U214,New Business,65300.0,GBP,2026-01-06,2026-03-07,5-Closed Won,True,True,Closed,Inbound
O10777,A1332,Pinnacle Capital Co - New Business,U203,New Business,240800.0,USD,2024-09-06,2025-01-29,6-Closed Lost,True,False,Closed,Inbound
O11710,A1365,Vertex Capital Inc - Expansion,U207,Expansion,5922.0,GBP,2024-09-20,2024-10-30,6-Closed Lost,True,False,Closed,Inbound
O11662,A1019,Keystone Ventures Ltd - Renewal,U217,Renewal,26000.0,USD,2024-04-26,2024-05-05,5-Closed Won,True,True,Closed,Inbound
O10850,A1082,Keystone Ventures GmbH - Expansion,U216,Expansion,40950.0,BRL,2024-09-16,2024-10-20,6-Closed Lost,True,False,Closed,Inbound
O10945,A1138,Northwind Digital SA - New Business,U210,New Business,190300.0,USD,2025-04-24,2025-10-04,6-Closed Lost,True,False,Closed,Inbound
O12064,A1279,Sable Ventures Co - Renewal,U208,Renewal,110600.0,USD,2026-06-09,2026-07-28,1-Discovery,False,False,Best Case,Partner
O10863,A1010,Auriga Ventures SA - Renewal,U219,Renewal,75200.0,EUR,2024-12-29,2025-04-29,6-Closed Lost,True,False,Closed,Event
O11557,A1224,Auriga Exchange Co - New Business,U220,New Business,20600.0,USD,2024-10-04,2024-11-28,5-Closed Won,True,True,Closed,Inbound
O12128,A1411,Harrow Exchange LLC - Expansion,U223,Expansion,3486.0,USD,2024-10-30,2024-12-18,6-Closed Lost,True,False,Closed,Event
O11597,A1301,Palisade Group LLC - New Business,U210,New Business,166100.0,USD,2026-04-20,2026-08-08,2-Qualified,False,False,Pipeline,Inbound
O10116,A1052,Norsk Advisors Co - New Business,U206,New Business,98300.0,USD,2026-03-18,2026-05-07,5-Closed Won,True,True,Closed,Inbound
O12455,A1036,Cobalt Partners Pte Ltd - Expansion,U214,Expansion,16338.0,EUR,2026-03-07,2026-06-08,6-Closed Lost,True,False,Closed,Inbound
O12120,A1366,Cobalt Networks LLC - Renewal,U214,Renewal,60600.0,USD,2024-09-15,2024-11-25,5-Closed Won,True,True,Closed,Inbound
O12134,A1253,Ironclad Securities PLC - New Business,U216,New Business,47300.0,BRL,2024-05-11,2024-09-14,6-Closed Lost,True,False,Closed,Outbound
O12405,A1295,Norsk Ventures LLC - Expansion,U216,Expansion,7392.0,USD,2025-10-12,2025-10-30,5-Closed Won,True,True,Closed,Inbound
O10380,A1323,Tessera Labs Co - Renewal,U215,Renewal,77800.0,SGD,2026-03-31,2026-05-01,5-Closed Won,True,True,Closed,Outbound
O11531,A1363,Riverbend Bancorp LLC - Expansion,U223,Expansion,24906.0,EUR,2024-03-01,2024-04-21,5-Closed Won,True,True,Closed,Event
O10926,A1275,Gilder Exchange Pte Ltd - Renewal,U205,Renewal,35600.0,USD,2025-10-10,2026-02-03,5-Closed Won,True,True,Closed,Outbound
O10575,A1176,Norsk Custody PLC - New Business,U223,New Business,196300.0,BRL,2024-03-03,2024-08-31,6-Closed Lost,True,False,Closed,Inbound
O11831,A1102,Kestrel Exchange Ltd - New Business,U210,New Business,42900.0,USD,2025-03-13,2025-05-27,6-Closed Lost,True,False,Closed,Partner
O11625,A1019,Keystone Ventures Ltd - Renewal,U217,Renewal,11500.0,USD,2024-07-19,2024-08-26,5-Closed Won,True,True,Closed,Referral
O12503,A1416,Umbra Bancorp GmbH - Expansion,U203,Expansion,33852.0,SGD,2025-02-24,2025-04-12,5-Closed Won,True,True,Closed,Referral
O11128,A1399,Westford Advisors Ltd - Renewal,U206,Renewal,21500.0,USD,2026-05-09,2026-07-18,3-Proposal,False,False,Best Case,Inbound
O11285,A1164,Lumen Securities GmbH - Renewal,U211,Renewal,175400.0,USD,2025-10-10,2025-12-20,5-Closed Won,True,True,Closed,Outbound
O11460,A1302,Lattice Bancorp LLC - New Business,U220,New Business,41700.0,EUR,2026-02-24,2026-05-28,5-Closed Won,True,True,Closed,Outbound
O11911,A1132,Westford Financial LLC - New Business,U206,New Business,264600.0,BRL,2024-09-14,2024-10-20,6-Closed Lost,True,False,Closed,Inbound
O11362,A1280,Lumen Advisors PLC - Renewal,U201,Renewal,436700.0,SGD,2025-09-10,2026-02-04,5-Closed Won,True,True,Closed,Outbound
O11528,A1206,Keystone Systems SA - New Business,U216,New Business,43300.0,USD,2024-10-04,2025-01-02,6-Closed Lost,True,False,Closed,Referral
O11052,A1345,Redmond Custody Pte Ltd - Renewal,U206,Renewal,219800.0,USD,2025-12-24,2026-03-14,5-Closed Won,True,True,Closed,Inbound
O10597,A1329,Cobalt Securities SA - Expansion,U203,Expansion,128520.0,USD,2025-11-12,2026-08-03,1-Discovery,False,False,Commit,Referral
O11707,A1180,Sable Ventures PLC - New Business,U208,New Business,104700.0,EUR,2024-05-25,2024-08-02,6-Closed Lost,True,False,Closed,Outbound
O10077,A1132,Westford Financial LLC - New Business,U206,New Business,47100.0,BRL,2025-05-09,2025-07-20,6-Closed Lost,True,False,Closed,Referral
O10738,A1400,Stanhope Networks Ltd - Renewal,U201,Renewal,76300.0,USD,2026-04-01,2026-08-21,1-Discovery,False,False,Best Case,Event
